ID,출생연도,고객_교육수준,고객_결혼여부,고객_소득,고객_자녀수,고객_청소년수,고객_가입날짜,고객_최신구매일_경과기간,고객_와인_구매금액,고객_과일_구매금액,고객_육류_구매금액,고객_생선_구매금액,고객_사탕_구매금액,고객_골드_구매금액,고객_할인품목_구매횟수,고객_회사사이트_통한_구매횟수,고객_카탈로그_통한_구매횟수,고객_매장방문_구매횟수,고객_지난달_회사사이트_방문횟수,캠페인1_수락여부,캠페인2_수락여부,캠페인3_수락여부,캠페인4_수락여부,캠페인5_수락여부,불만제기,target
train_1202,1970,석사,기혼,44159.0,1,0,2014-06-17,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0
train_1203,1954,박사,기혼,62670.0,0,1,2014-02-02,57,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0,0
train_1204,1991,학사,동거,89891.0,0,0,2013-04-15,17,412,22,132,59,28,183,1,11,6,8,4,0,0,0,0,1,0,0
train_1205,1973,학사,동거,22682.0,1,0,2013-10-03,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0
train_1206,1971,박사,미혼,60504.0,0,1,2014-02-07,73,458,0,24,6,4,34,2,6,2,8,6,0,0,0,0,0,0,0
train_1207,1965,고졸,동거,71488.0,0,0,2013-02-18,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,0
train_1208,1955,박사,기혼,22554.0,1,1,2012-11-03,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,0
train_1209,1989,학사,기혼,38360.0,1,0,2013-05-31,26,36,2,42,20,21,10,2,2,1,4,3,0,0,0,0,0,0,0
train_1210,1968,석사,이혼,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0
train_1211,1965,학사,기혼,44300.0,1,1,2013-06-23,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,0
train_1212,1960,고졸,이혼,87305.0,0,0,2012-09-23,19,345,25,501,63,138,80,1,5,3,8,2,0,0,0,0,1,0,1
train_1213,1971,학사,미혼,22804.0,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0
train_1214,1954,고졸,기혼,63564.0,0,0,2014-01-29,0,769,80,252,15,34,65,1,10,10,7,6,0,0,1,0,0,0,1
train_1215,1966,박사,미혼,46734.0,1,2,2013-10-21,86,100,1,39,6,1,76,4,3,2,3,6,0,0,1,0,0,0,0
train_1216,1969,석사,기혼,79734.0,0,0,2014-06-28,72,572,8,232,23,62,17,1,4,3,6,1,1,0,0,0,0,0,0
train_1217,1972,석사,미혼,49494.0,1,0,2013-04-25,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,0
train_1218,1987,석사,미혼,73454.0,0,0,2014-03-01,95,982,73,351,56,14,175,1,2,4,6,5,0,0,1,0,0,0,0
train_1219,1978,학사,기혼,67023.0,0,0,2014-03-04,93,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0,1,0
train_1220,1979,초졸_중졸,동거,24594.0,1,0,2013-12-10,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,0
train_1221,1987,석사,미혼,41020.0,0,0,2013-10-28,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,0
train_1222,1973,석사,이혼,52034.0,1,1,2013-05-17,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,0
train_1223,1946,석사,기혼,68657.0,0,0,2013-02-20,4,482,34,471,119,68,22,1,3,5,9,7,0,0,0,0,0,0,0
train_1224,1978,학사,동거,41580.0,1,1,2012-12-10,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,0
train_1225,1978,고졸,기혼,25804.0,1,0,2013-09-01,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0
train_1226,1976,학사,미혼,20180.0,0,0,2013-02-20,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0
train_1227,1962,학사,기혼,56181.0,0,1,2013-01-08,6,121,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0,0
train_1228,1989,고졸,기혼,85710.0,0,0,2013-05-05,5,600,20,350,29,30,33,1,6,9,10,2,0,0,0,0,1,0,0
train_1229,1954,학사,이혼,64497.0,0,1,2012-09-10,17,1170,48,320,42,32,192,5,11,4,9,8,0,0,1,0,0,0,1
train_1230,1966,학사,이혼,67272.0,0,1,2013-12-21,12,357,35,271,28,28,14,3,6,2,12,5,0,0,0,0,0,0,0
train_1231,1982,고졸,미혼,74116.0,0,0,2013-12-30,53,871,111,704,145,55,166,1,4,4,10,2,0,0,0,1,0,0,0
train_1232,1974,학사,미혼,49166.0,0,1,2013-06-13,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,0
train_1233,1971,석사,미혼,33316.0,1,1,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0
train_1234,1985,학사,미혼,72903.0,0,0,2013-10-29,74,1067,138,750,0,19,39,1,7,5,8,4,1,0,0,1,1,0,1
train_1235,1964,고졸,동거,68316.0,0,1,2012-11-04,54,806,80,161,120,11,33,5,10,7,10,6,0,0,0,0,0,0,0
train_1236,1988,학사,미혼,27938.0,1,0,2014-04-28,31,13,0,8,2,1,5,1,1,0,4,3,0,0,0,0,0,0,0
train_1237,1966,학사,미혼,63810.0,0,1,2012-11-11,45,977,12,253,16,12,101,4,4,3,12,8,0,0,0,1,0,0,0
train_1238,1963,박사,기혼,81300.0,0,1,2012-10-30,17,1004,12,145,32,12,36,3,10,3,5,5,1,0,0,0,0,0,1
train_1239,1970,학사,동거,53187.0,1,0,2013-10-26,66,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,0
train_1240,1948,박사,동거,46681.0,0,2,2013-10-08,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0
train_1241,1970,학사,미혼,83273.0,1,2,2012-09-25,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0
train_1242,1951,석사,동거,39767.0,0,0,2013-07-21,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,0
train_1243,1950,학사,기혼,80763.0,0,0,2013-08-15,17,674,168,108,192,42,231,1,5,11,6,3,1,0,0,0,1,0,1
train_1244,1965,학사,미혼,66294.0,0,0,2014-03-17,68,251,108,334,65,92,117,1,4,3,5,2,0,0,0,0,0,0,0
train_1245,1956,학사,기혼,90369.0,0,0,2014-04-28,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,1
train_1246,1981,학사,이혼,56981.0,0,0,2014-01-25,91,908,48,217,32,12,24,1,2,3,13,6,0,0,0,1,0,0,0
train_1247,1980,학사,기혼,37406.0,1,0,2013-10-10,18,2,0,8,2,2,3,1,1,0,2,8,0,0,0,0,0,0,1
train_1248,1972,박사,기혼,57091.0,0,1,2012-11-23,82,462,0,24,6,0,4,2,9,2,5,7,0,0,0,1,0,0,1
train_1249,1953,박사,동거,64504.0,1,2,2013-03-04,81,986,36,168,16,0,108,7,11,3,4,7,0,0,0,0,0,0,1
train_1250,1960,학사,기혼,31454.0,1,1,2013-07-06,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,0
train_1251,1977,박사,이혼,34487.0,1,1,2012-09-06,94,19,18,33,24,1,8,3,3,0,3,9,0,0,0,0,0,0,0
train_1252,1980,학사,동거,44964.0,1,1,2012-12-16,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0
train_1253,1958,학사,기혼,81320.0,0,0,2013-02-06,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,0
train_1254,1971,학사,동거,74538.0,0,0,2013-06-29,21,380,98,733,110,112,28,1,8,8,5,3,0,0,0,0,1,0,1
train_1255,1978,박사,기혼,46377.0,1,0,2014-03-01,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0
train_1256,1973,고졸,기혼,35688.0,2,1,2012-08-22,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0
train_1257,1972,학사,기혼,22063.0,1,0,2013-08-08,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0
train_1258,1990,고졸,미혼,51250.0,1,0,2013-03-30,28,342,32,230,34,32,40,5,10,5,4,9,0,0,1,0,0,0,0
train_1259,1953,학사,기혼,39722.0,0,1,2014-02-24,92,32,0,5,2,0,8,2,2,0,3,5,0,0,0,0,0,0,0
train_1260,1978,학사,동거,22775.0,1,0,2013-06-19,40,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0
train_1261,1986,학사,기혼,38508.0,1,0,2013-08-02,95,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,0
train_1262,1955,고졸,기혼,72635.0,0,0,2013-06-03,54,390,22,323,104,35,107,1,6,8,6,3,1,0,0,0,0,0,0
train_1263,1962,학사,미혼,50785.0,1,1,2013-09-10,27,64,1,21,0,1,27,2,2,1,3,6,0,0,0,0,0,0,0
train_1264,1973,고졸,이혼,31163.0,1,0,2014-02-13,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0
train_1265,1977,학사,기혼,31353.0,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,1
train_1266,1987,초졸_중졸,미혼,21063.0,1,0,2013-09-25,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,0
train_1267,1954,석사,동거,60033.0,0,1,2014-03-29,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0
train_1268,1986,학사,미혼,,1,0,2013-02-20,19,5,1,3,3,263,362,0,27,0,0,1,0,0,0,0,0,0,0
train_1269,1978,석사,미혼,35544.0,1,0,2014-03-08,77,30,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0,0,0
train_1270,1972,학사,기혼,40321.0,1,1,2013-07-29,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0
train_1271,1972,석사,기혼,75251.0,0,0,2012-08-27,34,721,111,925,97,18,18,1,7,6,5,5,0,0,0,0,0,0,1
train_1272,1971,석사,기혼,34109.0,0,1,2013-11-06,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,0
train_1273,1964,학사,동거,68142.0,0,1,2012-08-29,96,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,0
train_1274,1955,석사,이혼,46390.0,0,1,2014-05-05,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0
train_1275,1952,석사,동거,43776.0,1,1,2013-02-03,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,1
train_1276,1961,박사,동거,66426.0,0,1,2013-10-02,14,1043,24,97,32,24,157,2,3,5,10,6,0,0,0,0,0,0,0
train_1277,1972,박사,기혼,43269.0,1,0,2013-09-16,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0
train_1278,1974,학사,기혼,34421.0,1,0,2013-07-01,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0
train_1279,1965,학사,기혼,77343.0,0,0,2014-06-09,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,0
train_1280,1987,고졸,미혼,23830.0,0,0,2014-02-07,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0
train_1281,1979,고졸,기혼,31086.0,1,1,2013-05-04,79,16,2,11,3,0,16,2,1,1,2,8,0,0,1,0,0,0,0
train_1282,1992,초졸_중졸,미혼,18746.0,1,0,2014-05-29,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,0
train_1283,1967,박사,미혼,52569.0,0,1,2014-04-05,54,85,0,3,0,0,7,1,2,0,4,3,0,0,0,0,0,0,0
train_1284,1960,학사,동거,30507.0,0,0,2013-03-11,29,65,36,74,38,20,110,1,5,1,4,7,0,0,0,0,0,0,0
train_1285,1965,석사,동거,45143.0,0,1,2013-08-26,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0
train_1286,1989,박사,미혼,33996.0,0,0,2013-09-11,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0
train_1287,1969,석사,기혼,70091.0,1,0,2013-03-31,11,964,34,137,15,0,11,2,5,2,10,8,0,0,0,1,0,0,0
train_1288,1955,석사,기혼,38452.0,1,1,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0
train_1289,1972,학사,기혼,30023.0,1,0,2014-03-24,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,0
train_1290,1972,학사,기혼,36026.0,2,1,2014-03-16,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0
train_1291,1982,학사,미혼,,1,0,2013-06-17,57,11,3,22,2,2,6,2,2,0,3,6,0,0,0,0,0,0,0
train_1292,1953,학사,동거,34587.0,1,1,2014-05-16,68,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,0
train_1293,1955,고졸,이혼,41769.0,0,1,2013-02-13,31,302,29,131,32,0,27,6,8,1,7,8,0,0,0,0,0,0,0
train_1294,1959,학사,기혼,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0
train_1295,1971,학사,미혼,10245.0,1,0,2013-05-15,32,4,7,7,6,4,13,3,1,2,2,5,0,0,0,0,0,0,0
train_1296,1972,학사,동거,64474.0,0,1,2013-10-22,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0
train_1297,1966,박사,미혼,69759.0,0,0,2013-10-28,38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,0,1
train_1298,1979,학사,동거,30545.0,1,0,2012-10-17,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,0
train_1299,1970,석사,기혼,36138.0,1,1,2013-07-16,48,130,0,16,0,0,5,5,3,1,4,7,0,0,0,1,0,0,0
train_1300,1957,학사,미혼,50388.0,0,1,2014-05-28,3,292,6,37,0,3,34,4,6,1,6,7,1,0,0,1,0,0,1
train_1301,1944,석사,기혼,80184.0,0,0,2014-03-01,19,1035,134,670,25,38,0,1,6,3,10,3,1,0,0,0,1,0,0
train_1302,1965,학사,동거,36317.0,0,1,2013-05-22,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,0
train_1303,1972,박사,미혼,86857.0,0,0,2012-09-12,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1
train_1304,1959,학사,기혼,65492.0,0,0,2014-01-26,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,0
train_1305,1962,석사,동거,47175.0,1,1,2012-10-28,81,167,2,44,6,2,19,7,4,2,4,8,0,0,1,0,0,0,1
train_1306,1973,고졸,이혼,31163.0,1,0,2014-02-13,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0
train_1307,1980,박사,미혼,76412.0,0,0,2013-05-05,15,840,53,804,23,71,17,1,5,4,8,3,1,0,0,0,1,0,1
train_1308,1946,학사,기혼,18100.0,0,0,2013-08-06,14,3,1,2,4,3,1,1,0,0,3,5,0,0,0,0,0,0,0
train_1309,1980,학사,기혼,77353.0,0,1,2013-12-16,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,0
train_1310,1962,박사,동거,31497.0,0,1,2012-12-06,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,0
train_1311,1976,학사,동거,85606.0,0,1,2012-11-12,89,717,42,864,219,30,84,2,6,7,9,3,1,0,0,0,0,0,0
train_1312,1982,학사,미혼,39660.0,1,0,2012-08-08,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1
train_1313,1948,박사,이혼,45072.0,1,2,2013-10-16,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,0
train_1314,1953,석사,동거,56129.0,0,1,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,0
train_1315,1970,학사,미혼,24206.0,1,0,2013-03-08,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0
train_1316,1954,학사,기혼,80067.0,0,0,2013-09-19,82,519,17,813,27,173,51,1,4,6,6,2,0,0,0,0,1,0,0
train_1317,1952,학사,기혼,67433.0,0,2,2013-07-16,51,615,28,259,12,48,30,4,6,5,13,4,0,0,0,1,0,0,0
train_1318,1973,학사,동거,73926.0,0,0,2013-03-02,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0
train_1319,1954,학사,동거,75315.0,0,1,2014-04-15,14,459,15,171,142,23,31,2,5,4,12,2,0,0,0,0,0,0,0
train_1320,1975,학사,미혼,57338.0,0,1,2014-04-29,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0
train_1321,1985,박사,기혼,64355.0,1,0,2012-08-24,66,1047,0,140,67,38,153,2,4,3,12,8,0,0,0,0,0,0,0
train_1322,1962,학사,이혼,39552.0,1,1,2012-12-18,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,0,1
train_1323,1957,석사,동거,68148.0,0,0,2013-08-31,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0
train_1324,1990,초졸_중졸,기혼,24279.0,0,0,2012-12-29,6,16,36,21,20,62,108,1,4,1,3,8,0,0,0,0,0,0,0
train_1325,1958,박사,이혼,32173.0,0,1,2013-08-01,0,18,0,2,0,0,2,1,1,0,3,4,0,0,0,0,0,0,0
train_1326,1979,학사,기혼,63777.0,1,1,2013-03-24,87,457,5,106,15,17,53,8,11,1,6,8,0,0,0,0,0,0,0
train_1327,1970,석사,기혼,61872.0,0,1,2013-12-13,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0
train_1328,1981,고졸,동거,19414.0,1,0,2013-10-16,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,0
train_1329,1968,박사,미혼,38236.0,1,1,2013-09-20,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0
train_1330,1976,학사,동거,78416.0,0,1,2014-06-27,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,0
train_1331,1971,학사,미혼,22804.0,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0
train_1332,1954,박사,기혼,52869.0,1,1,2012-10-15,40,84,3,61,2,1,21,3,3,1,4,7,0,0,0,0,0,0,1
train_1333,1944,석사,사별,45006.0,0,0,2013-07-18,90,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0,0
train_1334,1950,박사,기혼,54432.0,2,1,2013-05-09,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0
train_1335,1973,고졸,기혼,43050.0,1,0,2014-03-18,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0
train_1336,1944,학사,기혼,80589.0,0,0,2014-01-22,25,507,93,520,242,40,26,1,5,10,5,1,1,0,0,0,0,0,1
train_1337,1984,학사,동거,35196.0,1,0,2012-11-13,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,0
train_1338,1958,학사,동거,65196.0,0,2,2013-07-25,34,743,19,181,12,0,200,2,7,6,11,5,0,0,1,0,0,0,0
train_1339,1986,석사,미혼,21888.0,1,0,2012-12-29,15,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,0,1
train_1340,1976,학사,미혼,37697.0,1,0,2014-02-07,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0
train_1341,1967,학사,기혼,35441.0,1,1,2013-02-14,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0
train_1342,1983,학사,기혼,36790.0,0,0,2013-03-01,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1
train_1343,1981,학사,기혼,40211.0,1,1,2013-07-30,30,51,1,7,2,1,25,2,2,1,2,8,0,0,1,0,0,0,0
